id,province_id,country_id,name,geom
262,43,1,"CASCA","0101000020E610000073D712F241FD49C083A10E2BDC8E3CC0"
263,43,1,"VANINI","0101000020E610000059F9653046E849C073F4F8BD4D833CC0"
264,43,1,"PARAI","0101000020E6100000AAEFFCA204E549C062DA37F757973CC0"
265,43,1,"DAVID CANABARRO","0101000020E610000060747973B8EC49C048BF7D1D38633CC0"
266,43,1,"TAPEJARA","0101000020E61000005E6743FE99014AC0BCADF4DA6C103CC0"
267,43,1,"AGUA SANTA","0101000020E610000048FC8A355C044AC03255302AA9273CC0"
268,43,1,"SANANDUVA","0101000020E61000007636E49F19E649C08ACA863595ED3BC0"
269,43,1,"IBIACA","0101000020E610000013D55B035BED49C070253B36020D3CC0"
270,43,1,"MAXIMILIANO DE ALMEIDA","0101000020E6100000170E846401E949C005F9D9C8759F3BC0"
271,43,1,"SAO JOAO DA URTIGA","0101000020E6100000501553E927E649C00725CCB4FDCB3BC0"
272,43,1,"TRES ARROIOS","0101000020E610000081CB63CDC8184AC0B952CF8250863BC0"
273,43,1,"ITATIBA DO SUL","0101000020E6100000BCCD1B2785394AC032E6AE25E45F3BC0"
274,43,1,"SAO VALENTIM","0101000020E6100000C9C7EE0225434AC09700FC53AA8C3BC0"
275,43,1,"ERVAL GRANDE","0101000020E610000042C9E4D4CE484AC0520C906802613BC0"
276,43,1,"ARATIBA","0101000020E6100000E3FC4D2844264AC0DBC2F352B1613BC0"
277,43,1,"VIADUTOS","0101000020E6100000A05225CADE004AC0D28C45D3D9893BC0"
278,43,1,"SEVERIANO DE ALMEIDA","0101000020E61000001747E5266A0D4AC06DA818E76F663BC0"
279,43,1,"GAURAMA","0101000020E61000006BF0BE2A170C4AC05F96766A2E8F3BC0"
280,43,1,"MARIANO MORO","0101000020E610000002F2255470104AC0AF06280D35523BC0"
281,43,1,"MARCELINO RAMOS","0101000020E61000008F352383DCF749C0E5603601867D3BC0"
